,price,fuel,gear,mileage,hp
2497,2.2,Petrol,Manual,16.1 ,
2498,7.1,Petrol,Manual,18.6 ,81.86 
2499,28.5,Diesel,Automatic,10.91 ,197 
2500,5.75,Diesel,Manual,20.45 ,83.8 
2501,3.85,Petrol,Manual,23.01 ,67 
2502,4.25,Diesel,Manual,21.9 ,90 
2503,9.5,Petrol,Automatic,14.28 ,138.03 
2504,4.38,Petrol,Manual,18.9 ,82 
2505,4.5,CNG,Manual,26.55 km/kg,81.80 
2506,10.55,Diesel,Automatic,24.3 ,88.5 
2507,3.15,Diesel,Manual,22.1 ,76.9 
2508,6.7,Diesel,Manual,12.8 ,102 
2509,5.0,Diesel,Manual,25.2 ,74 
2510,1.4,Petrol,Manual,19.7 ,46.3 
2511,2.4,Petrol,Manual,20.36 ,78.9 
2512,6.25,Petrol,Manual,21.4 ,83.1 
2513,6.2,Petrol,Manual,21.4 ,83.1 
2514,2.75,Petrol,Manual,18.2 ,82.4 
2515,2.55,Petrol,Manual,20.36 ,78.9 
2516,8.5,Petrol,Automatic,18.0 ,117.6 
2517,8.0,Diesel,Manual,28.4 ,74.02 
2518,17.55,Diesel,Automatic,11.36 ,171.5 
2519,34.99,Diesel,Automatic,9.52 ,313 
2520,5.5,Diesel,Manual,27.28 ,69 
2521,1.85,Petrol,Manual,15.8 ,65 
2522,6.65,Diesel,Manual,25.47 ,88.50 
2523,4.6,Diesel,Manual,12.05 ,120 
2524,15.0,Diesel,Automatic,18.23 ,126.2 
2525,7.0,Petrol,Manual,21.4 ,83.1 
2526,25.45,Diesel,Automatic,16.36 ,187.7 
2527,7.9,Diesel,Manual,28.4 ,74 
2528,2.8,Diesel,Manual,20.54 ,103.6 
2529,8.0,Diesel,Manual,20.4 ,108.45 
2530,3.75,CNG,Manual,26.6 km/kg,58.16 
2531,6.29,Petrol,Manual,18.6 ,81.83 
2532,6.8,Diesel,Manual,22.54 ,88.73 
2533,6.5,Diesel,Manual,12.99 ,100 
2534,17.75,Diesel,Automatic,11.36 ,171.5 
2535,3.95,Diesel,Manual,28.4 ,74.02 
2536,80.0,LPG,Manual,15.3 km/kg,62 
2537,17.0,Diesel,Manual,13.68 ,147.8 
2538,2.11,Petrol,Manual,18.9 ,67.1 
2539,4.0,Diesel,Manual,20.46 ,83.8 
2540,10.5,Diesel,Manual,11.5 ,171 
2541,1.2,Petrol,Manual,18.0 ,62 
2542,15.75,Diesel,Manual,13.68 ,147.51 
2543,4.9,Petrol,Manual,18.9 ,82 
2544,3.2,Petrol,Manual,21.1 ,85.80 
2545,10.01,Diesel,Automatic,13.73 ,148 
2546,3.4,Petrol,Manual,18.5 ,80 
2547,4.25,Petrol,Automatic,23.95 ,67.05 
2548,8.5,Diesel,Manual,24.3 ,88.5 
2549,5.9,Diesel,Manual,21.43 ,87.2 
2550,7.71,Diesel,Manual,18.06 ,63 
2551,2.3,LPG,Manual,13.45 km/kg,62.1 
2552,29.0,Diesel,Automatic,12.07 ,241.4 
2553,5.95,Diesel,Manual,12.8 ,102 
2554,1.75,Petrol,Manual,19.7 ,46.3 
2555,2.95,Diesel,Manual,22.07 ,73.9 
2556,6.75,Diesel,Manual,26.59 ,74 
2557,11.5,Diesel,Manual,22.0 ,126.2 
2558,8.75,Petrol,Automatic,17.21 ,103.5 
2559,6.49,Diesel,Manual,18.49 ,100 
2560,16.3,Petrol,Automatic,13.96 ,141 
2561,95.0,Petrol,Manual,0.0 ,
2562,18.39,Diesel,Automatic,13.5 ,282 
2563,1.95,Petrol,Manual,19.0 ,67.1 
2564,7.4,CNG,Manual,26.08 km/kg,91.19 
2565,5.8,Diesel,Manual,20.14 ,88.8 
2566,3.6,Petrol,Manual,20.51 ,67.04 
2567,15.0,Diesel,Manual,20.5 ,126.2 
2568,24.0,Diesel,Automatic,16.36 ,187.7 
2569,1.9,CNG,Manual,21.94 km/kg,63 
2570,1.5,Petrol,Manual,18.0 ,62 
2571,18.95,Diesel,Automatic,16.36 ,187.7 
2572,5.25,Petrol,Manual,18.6 ,81.83 
2573,41.5,Petrol,Automatic,12.0 ,184 
2574,1.3,Petrol,Manual,15.7 ,
2575,4.0,Diesel,Manual,21.9 ,88.76 
2576,3.45,Petrol,Automatic,24.04 ,67 
2577,10.55,Diesel,Manual,17.3 ,121 
2578,3.1,Petrol,Manual,24.7 ,47.3 
2579,4.75,Diesel,Manual,23.4 ,74 
2580,5.76,Petrol,Manual,20.89 ,81.80 
2581,8.65,Diesel,Manual,23.65 ,88.5 
2582,24.5,Diesel,Automatic,18.51 ,147.51 
2583,4.45,Petrol,Manual,23.1 ,67.04 
2584,1.0,Diesel,Manual,13.6 ,63 
2585,4.6,Petrol,Manual,16.47 ,74 
2586,3.8,Petrol,Manual,18.9 ,67.1 
2587,11.5,Diesel,Manual,15.4 ,120 
2588,15.0,Diesel,Automatic,12.55 ,168.5 
2589,2.75,Diesel,Manual,17.21 ,100 
2590,4.99,Petrol,Manual,18.6 ,81.83 
2591,1.4,Petrol,Manual,19.7 ,46.3 
2592,2.75,Diesel,Manual,20.0 ,68.05 
2593,3.4,Diesel,Manual,21.64 ,84.8 
2594,36.75,Diesel,Automatic,17.9 ,170 
2595,1.0,Petrol,Manual,11.7 ,100 
2596,3.25,Petrol,Manual,19.4 ,86.8 
2597,4.5,Petrol,Manual,17.6 ,88.7 
2598,3.95,Petrol,Manual,19.4 ,86.8 
2599,17.95,Diesel,Automatic,12.55 ,168.5 
2600,4.9,Petrol,Manual,15.0 ,105 
2601,8.65,Diesel,Manual,25.1 ,88.5 
2602,5.95,Diesel,Manual,28.09 ,88.5 
2603,4.5,Diesel,Manual,23.5 ,88.7 
2604,3.4,Petrol,Manual,22.7 ,53.64 
2605,5.3,Petrol,Manual,16.2 ,74 
2606,3.0,Diesel,Manual,14.0 ,112 
2607,5.1,Petrol,Manual,18.9 ,81.86 
2608,8.8,Diesel,Manual,15.1 ,140 
2609,3.85,CNG,Manual,21.94 km/kg,61.7 
2610,2.5,Petrol,Manual,14.53 ,138.1 
2611,3.25,Diesel,Manual,23.2 ,73.94 
2612,4.48,Petrol,Manual,17.01 ,121.3 
2613,6.65,Petrol,Manual,17.4 ,117.3 
2614,8.0,Diesel,Manual,17.1 ,170 
2615,12.4,Petrol,Automatic,18.15 ,118.35 
2616,5.95,Petrol,Manual,18.78 ,75 
2617,38.5,Diesel,Automatic,17.9 ,201.15 
2618,9.75,Petrol,Manual,18.27 ,118.35 
2619,2.95,Petrol,Manual,21.1 ,55.2 
2620,7.0,Diesel,Manual,22.7 ,126.24 
2621,4.5,Diesel,Manual,12.8 ,102 
2622,1.55,Petrol,Manual,18.0 ,62 
2623,10.35,Petrol,Manual,17.1 ,121.3 
2624,4.45,Petrol,Manual,18.5 ,82.85 
2625,5.85,Petrol,Manual,16.02 ,93.7 
2626,3.55,Diesel,Automatic,20.0 ,138.1 
2627,70.0,Petrol,Manual,17.0 ,
2628,14.55,Diesel,Automatic,13.5 ,282 
2629,3.25,Petrol,Manual,25.17 ,53.3 
2630,2.45,Petrol,Manual,13.5 ,130 
2631,18.5,Electric,Automatic,19.16 km/hr,157.7 
2632,7.7,Diesel,Manual,24.52 ,88.5 
2633,2.0,Petrol,Manual,18.6 ,79.4 
2634,4.8,Petrol,Manual,18.9 ,82 
2635,3.5,Petrol,Manual,16.47 ,73.9 
2636,13.85,Diesel,Automatic,19.08 ,126.2 
2637,27.99,Diesel,Automatic,18.12 ,190 
2638,6.75,Petrol,Manual,17.4 ,117.6 
2639,2.99,Petrol,Manual,23.95 ,67.05 
2640,6.77,Petrol,Manual,21.4 ,83.1 
2641,8.0,Diesel,Manual,24.3 ,88.5 
2642,10.0,Diesel,Manual,24.52 ,88.5 
2643,8.85,Diesel,Manual,21.5 ,108.5 
2644,5.75,Diesel,Manual,19.87 ,83.8 
2645,5.55,Diesel,Manual,24.0 ,73.97 
2646,5.45,Petrol,Manual,21.5 ,81.80 
2647,4.1,Petrol,Manual,18.5 ,80 
2648,6.91,Diesel,Manual,25.1 ,98.6 
2649,7.25,Diesel,Manual,25.1 ,98.6 
2650,8.25,Petrol,Automatic,19.56 ,81.80 
2651,7.76,Diesel,Manual,16.0 ,140 
2652,6.25,Petrol,Manual,20.85 ,83.14 
2653,3.5,Petrol,Manual,17.5 ,85.8 
2654,7.31,Diesel,Manual,28.09 ,88.5 
2655,5.65,CNG,Manual,30.48 km/kg,58 
2656,3.45,Petrol,Manual,14.53 ,138.1 
2657,5.35,Diesel,Manual,22.07 ,73.9 
2658,3.25,Petrol,Manual,15.5 ,103.3 
2659,3.35,Petrol,Manual,23.95 ,67.05 
2660,5.5,Diesel,Automatic,22.32 ,126.32 
2661,6.8,Diesel,Manual,28.09 ,88.5 
2662,1.8,Petrol,Manual,20.92 ,67.1 
2663,4.85,Diesel,Manual,25.32 ,77 
2664,6.62,Petrol,Manual,21.4 ,83.1 
2665,2.5,Petrol,Manual,15.6 ,104.68 
2666,4.5,Diesel,Manual,25.32 ,77 
2667,1.5,Petrol,Manual,18.9 ,67 
2668,13.75,Diesel,Automatic,22.0 ,126.2 
2669,9.6,Diesel,Automatic,21.5 ,108.5 
2670,57.0,Diesel,Automatic,18.59 ,261.49 
2671,2.35,Petrol,Manual,23.95 ,67.05 
2672,2.45,Petrol,Manual,15.6 ,70 
2673,6.99,Diesel,Automatic,17.2 ,138.1 
2674,8.49,Diesel,Manual,15.1 ,140 
2675,1.4,Petrol,Manual,22.74 ,47.3 
2676,16.0,Diesel,Automatic,11.36 ,171.5 
2677,4.5,Diesel,Manual,19.01 ,108.45 
2678,5.9,Diesel,Manual,20.34 ,103.2 
2679,7.75,Diesel,Manual,28.4 ,74.02 
2680,2.25,Petrol,Manual,15.0 ,104.68 
2681,3.1,Petrol,Manual,17.0 ,80 
2682,4.35,Diesel,Manual,22.32 ,126.32 
2683,4.75,Petrol,Automatic,20.51 ,67 
2684,1.35,Diesel,Manual,25.44 ,57.6 
2685,1.55,Petrol,Manual,18.2 ,67.1 
2686,3.91,Diesel,Manual,21.43 ,87.2 
2687,3.0,Diesel,Manual,21.12 ,88.8 
2688,5.0,Diesel,Manual,24.4 ,71 
2689,8.0,Diesel,Manual,24.3 ,88.5 
2690,8.51,Diesel,Manual,15.4 ,120 
2691,20.5,Petrol,Automatic,16.5 ,139.46 
2692,4.15,Petrol,Manual,18.9 ,81.86 
2693,11.2,Diesel,Automatic,22.0 ,126.2 
2694,2.0,CNG,Manual,26.2 km/kg,58.2 
2695,3.45,Petrol,Manual,20.36 ,78.9 
2696,7.25,Petrol,Automatic,19.0 ,88.7 
2697,4.5,Diesel,Manual,25.8 ,98.6 
2698,16.5,Diesel,Automatic,20.38 ,143 
2699,10.39,Petrol,Automatic,13.0 ,121.3 
2700,3.5,Petrol,Manual,18.0 ,86.7 
2701,3.75,Petrol,Manual,13.14 ,160 
2702,3.5,Petrol,Automatic,23.95 ,67.1 
2703,5.61,Petrol,Manual,18.7 ,88.7 
2704,2.8,CNG,Manual,30.46 km/kg,47.3 
2705,16.5,Diesel,Manual,13.68 ,147.8 
2706,4.25,Petrol,Manual,23.1 ,67.04 
2707,18.25,Diesel,Automatic,11.36 ,171.5 
2708,8.25,Diesel,Manual,20.77 ,88.8 
2709,5.05,Petrol,Automatic,20.51 ,67 
2710,1.75,Petrol,Manual,17.7 ,78 
2711,8.55,Diesel,Manual,25.47 ,88.50 
2712,7.51,Diesel,Automatic,21.3 ,113.42 
2713,12.5,Petrol,Automatic,12.98 ,178.4 
2714,43.75,Diesel,Automatic,11.57 ,254.79 
2715,2.76,Petrol,Manual,17.8 ,76.8 
2716,4.9,Petrol,Manual,21.4 ,83.1 
2717,3.9,Diesel,Manual,21.1 ,73.9 
2718,6.11,Diesel,Manual,27.3 ,98.6 
2719,6.0,Diesel,Manual,23.59 ,67.04 
2720,2.95,Petrol,Manual,15.6 ,70 
2721,4.85,Diesel,Manual,27.3 ,98.6 
2722,6.85,Diesel,Manual,28.4 ,74 
2723,20.9,Diesel,Automatic,13.68 ,147.51 
2724,4.99,Petrol,Automatic,18.19 ,103.2 
2725,7.1,Diesel,Manual,24.3 ,88.5 
2726,5.5,Diesel,Manual,20.45 ,83.8 
2727,6.85,CNG,Manual,22.8 km/kg,80.9 
2728,3.15,Petrol,Manual,21.1 ,55.2 
2729,8.45,Petrol,Automatic,19.12 ,91.1 
2730,2.9,Petrol,Automatic,16.8 ,118 
2731,6.8,Petrol,Automatic,17.21 ,103.5 
2732,11.0,Diesel,Manual,23.9 ,126.2 
2733,4.8,Diesel,Manual,26.8 ,74 
2734,8.5,Diesel,Manual,19.87 ,83.8 
2735,5.35,Diesel,Manual,21.66 ,108.62 
2736,3.25,Petrol,Manual,20.51 ,67.04 
2737,11.4,Diesel,Manual,12.99 ,100.6 
2738,4.5,Petrol,Manual,18.9 ,82 
2739,8.5,Diesel,Manual,21.19 ,88.73 
2740,1.8,Petrol,Manual,22.74 ,47.3 
2741,4.48,Diesel,Manual,16.5 ,70 
2742,5.8,Diesel,Manual,23.4 ,74 
2743,3.25,CNG,Manual,26.6 km/kg,58.16 
2744,9.0,Diesel,Manual,12.4 ,162 
2745,28.5,Diesel,Automatic,20.68 ,188 
2746,10.0,Diesel,Manual,16.0 ,140 
2747,1.5,Petrol,Manual,20.92 ,67.1 
2748,38.0,Diesel,Automatic,19.27 ,170 
2749,2.1,Diesel,Manual,18.8 ,90 
2750,30.0,Petrol,Automatic,14.04 ,184 
2751,6.45,Diesel,Manual,20.77 ,88.76 
2752,7.55,Diesel,Manual,15.96 ,62.1 
2753,6.9,Petrol,Automatic,19.12 ,91.1 
2754,16.85,Diesel,Automatic,18.88 ,184 
2755,6.25,Diesel,Manual,20.46 ,83.8 
2756,6.11,Diesel,Manual,21.7 ,98.96 
2757,5.7,Petrol,Manual,18.15 ,82 
2758,2.7,Petrol,Manual,18.2 ,82.4 
2759,6.99,Diesel,Manual,20.64 ,108.49 
2760,7.5,Diesel,Manual,12.8 ,102 
2761,26.0,Diesel,Automatic,17.32 ,184 
2762,2.0,Petrol,Manual,14.7 ,70 
2763,3.5,Diesel,Manual,24.4 ,71 
2764,4.75,Petrol,Automatic,16.93 ,103.2 
2765,2.96,Petrol,Manual,18.4 ,86.8 
2766,3.85,Diesel,Manual,13.55 ,118.35 
2767,6.0,Diesel,Manual,0.0 ,99 
2768,2.85,Petrol,Manual,22.74 ,47.3 
2769,2.8,Petrol,Manual,14.83 ,105 
2770,5.0,Diesel,Manual,19.87 ,83.8 
2771,13.99,Petrol,Automatic,14.7 ,177.5 
2772,14.0,Diesel,Automatic,19.27 ,170 
2773,13.75,Diesel,Automatic,20.58 ,143 
2774,19.25,Diesel,Manual,13.68 ,147.51 
2775,10.5,Diesel,Manual,16.0 ,140 
2776,11.25,Diesel,Manual,12.99 ,100.6 
2777,3.15,Diesel,Manual,23.59 ,
2778,6.1,Diesel,Manual,25.2 ,74 
2779,4.95,CNG,Manual,16.8 km/kg,116.3 
2780,9.75,Diesel,Automatic,22.0 ,126.2 
2781,6.15,Petrol,Manual,18.6 ,81.83 
2782,1.5,Petrol,Manual,15.26 ,74.9 
2783,3.0,Diesel,Manual,20.5 ,91.7 
2784,1.11,Diesel,Manual,17.0 ,70 
2785,3.24,Petrol,Manual,21.21 ,81.80 
2786,4.4,Petrol,Manual,18.9 ,82 
2787,11.0,Petrol,Automatic,20.04 ,103.25 
2788,4.5,Petrol,Automatic,21.63 ,67.04 
2789,5.5,Diesel,Manual,12.8 ,102 
2790,4.25,Diesel,Automatic,15.5 ,105 
2791,11.6,Diesel,Automatic,16.0 ,140 
2792,5.2,Petrol,Manual,18.78 ,74 
2793,9.25,Diesel,Manual,15.4 ,120 
2794,6.25,Diesel,Manual,20.77 ,88.76 
2795,4.5,Petrol,Manual,18.15 ,82 
2796,4.5,Petrol,Manual,17.0 ,73.75 
2797,6.5,Diesel,Manual,26.0 ,98.6 
2798,3.25,Petrol,Manual,17.0 ,118 
2799,5.25,Petrol,Manual,24.0 ,83.81 
2800,12.5,Diesel,Automatic,0.0 ,165 
2801,3.4,CNG,Manual,26.2 km/kg,58.2 
2802,4.9,Petrol,Manual,19.49 ,67.04 
2803,6.25,Petrol,Manual,21.4 ,83.1 
2804,4.95,Diesel,Manual,22.95 ,74 
2805,1.8,Diesel,Manual,0.0 ,
2806,4.25,Petrol,Automatic,20.51 ,67 
2807,5.29,CNG,Manual,30.47 km/kg,58.33 
2808,4.8,Petrol,Manual,18.9 ,82 
2809,13.6,Diesel,Manual,19.67 ,126.2 
2810,8.1,Petrol,Manual,20.73 ,91.1 
2811,1.4,Petrol,Manual,16.1 ,
2812,1.99,CNG,Manual,15.4 km/kg,92.7 
2813,8.0,Diesel,Manual,24.3 ,88.5 
2814,5.75,Petrol,Manual,22.0 ,81.80 
2815,3.6,Petrol,Automatic,16.95 ,78.9 
2816,50.0,Diesel,Automatic,12.97 ,187.7 
2817,10.25,Diesel,Manual,25.1 ,88.5 
2818,8.0,Petrol,Manual,19.34 ,103 
2819,3.3,Petrol,Manual,24.7 ,47.3 
2820,5.25,Diesel,Manual,22.54 ,88.73 
2821,6.35,Petrol,Manual,20.73 ,91.1 
2822,16.45,Diesel,Manual,17.1 ,170 
2823,3.25,Petrol,Manual,15.04 ,103.6 
2824,3.75,Diesel,Manual,22.95 ,74 
2825,4.0,Petrol,Manual,18.5 ,82.85 
2826,6.25,Diesel,Manual,23.59 ,67.05 
2827,3.75,Petrol,Automatic,16.8 ,118 
2828,2.25,Petrol,Automatic,16.4 ,78 
2829,5.1,Petrol,Manual,18.16 ,78.8 
2830,5.45,Diesel,Manual,25.2 ,74 
2831,13.99,Petrol,Automatic,10.8 ,150 
2832,3.0,Diesel,Manual,20.54 ,103.6 
2833,5.35,Petrol,Automatic,17.21 ,103.6 
2834,1.8,Petrol,Manual,20.92 ,67.1 
2835,4.35,Diesel,Manual,21.9 ,88.76 
2836,7.5,Diesel,Automatic,21.66 ,103.52 
2837,4.25,Petrol,Manual,22.0 ,81.80 
2838,5.45,Diesel,Manual,26.0 ,98.6 
2839,4.11,Petrol,Automatic,24.04 ,67 
2840,28.75,Diesel,Automatic,10.91 ,197 
2841,16.0,Petrol,Automatic,14.7 ,177.5 
2842,5.7,Petrol,Manual,16.47 ,74 
2843,25.9,Petrol,Automatic,15.04 ,183 
2844,16.0,Diesel,Automatic,17.68 ,174.33 
2845,2.55,Diesel,Manual,19.3 ,73.9 
2846,2.6,Petrol,Manual,22.74 ,47.3 
2847,4.21,Diesel,Manual,23.2 ,73.94 
2848,34.0,Petrol,Manual,16.1 ,37 
2849,2.35,Petrol,Manual,21.1 ,55.2 
2850,7.1,Diesel,Manual,26.21 ,88.5 
2851,17.0,Diesel,Manual,13.68 ,147.51 
2852,3.0,Petrol,Manual,18.9 ,67.1 
2853,2.65,CNG,Manual,32.52 km/kg,58.33 
2854,8.9,Petrol,Automatic,19.56 ,81.80 
2855,4.5,Petrol,Manual,20.4 ,81.80 
2856,2.9,Petrol,Manual,15.6 ,70.02 
2857,7.5,Petrol,Manual,17.5 ,88.7 
2858,10.0,Diesel,Manual,21.5 ,108.5 
2859,3.1,Petrol,Manual,17.0 ,80 
2860,5.45,Petrol,Manual,18.6 ,81.83 
2861,4.75,Diesel,Manual,25.8 ,98.6 
2862,16.25,Diesel,Manual,13.68 ,147.8 
2863,6.95,Petrol,Automatic,18.0 ,117.3 
2864,3.35,Diesel,Manual,23.08 ,63.1 
2865,3.31,Petrol,Manual,25.17 ,53.3 
2866,3.45,Diesel,Manual,18.2 ,73.8 
2867,6.15,Petrol,Manual,21.4 ,83.1 
2868,2.1,Petrol,Manual,19.81 ,68.05 
2869,2.65,Petrol,Manual,15.0 ,90 
2870,4.5,Diesel,Manual,20.0 ,108.5 
2871,1.45,Petrol,Manual,14.2 ,102 
2872,8.5,Diesel,Automatic,16.07 ,181 
2873,2.5,Diesel,Manual,13.6 ,63 
2874,9.75,Diesel,Automatic,17.2 ,138.1 
2875,3.5,Diesel,Manual,14.0 ,112 
2876,7.0,Petrol,Manual,22.0 ,81.80 
2877,4.25,Diesel,Manual,24.7 ,98.63 
2878,3.25,Petrol,Manual,20.51 ,67.04 
2879,24.0,Diesel,Manual,14.24 ,174.5 
2880,2.75,Petrol,Manual,18.9 ,67.1 
2881,3.11,Petrol,Manual,22.0 ,81.80 
2882,5.11,Petrol,Automatic,18.9 ,82 
2883,8.2,Petrol,Automatic,18.0 ,117.3 
2884,7.35,Petrol,Automatic,19.0 ,88.7 
2885,4.65,Petrol,Automatic,14.3 ,103.6 
2886,3.72,Petrol,Manual,20.51 ,67.04 
2887,18.74,Diesel,Automatic,12.07 ,241.4 
2888,4.0,Diesel,Manual,19.3 ,73.9 
2889,4.25,Petrol,Manual,15.04 ,103.6 
2890,6.25,Petrol,Manual,17.4 ,117.6 
2891,3.72,Diesel,Manual,21.03 ,65 
2892,7.25,Diesel,Manual,21.5 ,108.5 
2893,3.1,CNG,Manual,31.79 km/kg,58.2 
2894,2.5,Petrol,Manual,15.37 ,73 
2895,7.25,Petrol,Automatic,19.12 ,91.1 
2896,7.0,Petrol,Manual,18.6 ,81.83 
2897,1.85,Petrol,Manual,19.7 ,46.3 
2898,6.5,Petrol,Manual,18.7 ,88.7 
2899,5.5,Petrol,Manual,23.84 ,84 
2900,6.3,Diesel,Manual,15.96 ,63 
2901,4.75,Diesel,Manual,25.01 ,89.75 
2902,3.35,Petrol,Manual,15.04 ,103.6 
2903,15.5,Diesel,Automatic,16.55 ,147.51 
2904,8.0,CNG,Manual,17.5 km/kg,80.46 
2905,3.9,Diesel,Manual,19.3 ,73.9 
2906,4.9,Diesel,Manual,12.8 ,102 
2907,7.65,Diesel,Manual,23.0 ,98.96 
2908,4.0,Petrol,Manual,18.6 ,85.8 
2909,4.98,Diesel,Manual,25.2 ,74 
2910,2.95,Petrol,Manual,20.63 ,67 
2911,1.25,Petrol,Automatic,17.0 ,
2912,18.25,Diesel,Automatic,19.59 ,184 
2913,2.45,Petrol,Manual,21.79 ,67.05 
2914,13.0,Diesel,Automatic,16.55 ,140 
2915,6.15,Petrol,Manual,17.8 ,117.3 
2916,4.3,Petrol,Manual,19.1 ,85.8 
2917,6.0,Petrol,Automatic,20.89 ,81.80 
2918,3.5,Petrol,Manual,18.15 ,82 
2919,4.15,CNG,Manual,26.6 km/kg,58.16 
2920,5.5,Diesel,Manual,20.34 ,103.2 
2921,14.0,Petrol,Automatic,18.0 ,117.6 
2922,9.0,Diesel,Manual,24.3 ,88.5 
2923,8.2,Petrol,Manual,15.29 ,121.3 
2924,5.45,Petrol,Manual,14.69 ,120.33 
2925,15.0,Petrol,Automatic,15.1 ,177 
2926,28.0,Diesel,Automatic,21.76 ,188 
2927,5.1,Diesel,Manual,22.27 ,108.6 
2928,5.5,Diesel,Manual,15.96 ,62.1 
2929,3.7,Petrol,Manual,23.84 ,84 
2930,3.5,Petrol,Manual,16.78 ,88.73 
2931,3.35,Petrol,Manual,19.81 ,68.05 
2932,6.0,Diesel,Manual,15.1 ,140 
2933,7.0,Diesel,Automatic,19.4 ,204 
2934,6.0,Petrol,Automatic,21.21 ,81.80 
2935,5.5,Diesel,Manual,22.54 ,88.73 
2936,6.9,CNG,Manual,17.5 km/kg,80.46 
2937,3.0,Petrol,Manual,22.74 ,47.3 
2938,2.75,Petrol,Manual,19.4 ,86.8 
2939,9.25,Diesel,Manual,23.9 ,126.2 
2940,5.9,Petrol,Manual,18.6 ,81.86 
2941,10.5,Diesel,Manual,19.67 ,126.2 
2942,6.9,Petrol,Manual,17.0 ,108.5 
2943,3.1,Petrol,Manual,19.4 ,86.8 
2944,4.65,Petrol,Manual,15.04 ,103.2 
2945,15.75,Diesel,Automatic,11.36 ,171.5 
2946,8.25,Petrol,Automatic,14.84 ,103.2 
2947,18.55,Petrol,Automatic,13.96 ,141 
2948,4.55,Petrol,Manual,18.9 ,82 
2949,6.8,Petrol,Manual,18.16 ,86.8 
2950,7.0,Diesel,Manual,12.99 ,100 
2951,5.24,Petrol,Manual,16.8 ,116.3 
2952,8.75,Diesel,Manual,21.49 ,108.5 
2953,3.0,Petrol,Manual,21.1 ,85.80 
2954,4.1,Petrol,Manual,18.9 ,82 
2955,3.49,Petrol,Automatic,24.04 ,67 
2956,4.9,Diesel,Manual,15.0 ,105 
2957,7.45,Petrol,Manual,17.4 ,117.6 
2958,4.5,Diesel,Manual,28.4 ,74.02 
2959,3.8,Petrol,Manual,15.37 ,73 
2960,6.75,Diesel,Manual,28.4 ,74.02 
2961,7.01,Petrol,Automatic,18.0 ,117.3 
2962,3.55,Petrol,Manual,17.57 ,88.7 
2963,4.0,Diesel,Manual,20.5 ,91.7 
2964,9.5,Petrol,Manual,12.3 ,185 
2965,3.6,Diesel,Manual,22.1 ,74 
2966,10.5,Diesel,Automatic,17.2 ,138.1 
2967,2.9,Petrol,Manual,24.7 ,47.3 
2968,6.51,Petrol,Manual,17.4 ,117.3 
2969,6.91,Petrol,Manual,17.1 ,121.3 
2970,3.47,Petrol,Manual,15.04 ,103.6 
2971,9.99,Petrol,Manual,17.0 ,121.3 
2972,3.4,CNG,Manual,33.54 km/kg,67.04 
2973,59.95,Petrol,Automatic,13.6 ,252 
2974,3.25,Petrol,Manual,21.79 ,67.05 
2975,3.75,Petrol,Manual,23.95 ,67.05 
2976,16.5,Diesel,Automatic,17.68 ,174.33 
2977,5.75,Petrol,Automatic,17.21 ,103.6 
2978,9.5,Diesel,Manual,20.64 ,108.49 
2979,70.0,Petrol,Automatic,13.0 ,395 
2980,2.88,Petrol,Manual,20.36 ,78.9 
2981,6.18,Petrol,Automatic,17.21 ,103.6 
2982,7.85,CNG,Manual,17.5 km/kg,80.46 
2983,12.0,Diesel,Automatic,0.0 ,115 
2984,90.0,Petrol,Manual,12.8 ,75 
2985,5.75,Petrol,Manual,17.19 ,81.86 
2986,5.75,Diesel,Manual,20.14 ,88.8 
2987,3.5,Diesel,Manual,22.9 ,74 
2988,2.9,Petrol,Manual,22.74 ,47.3 
2989,1.8,Petrol,Manual,20.92 ,67.1 
2990,3.25,Diesel,Manual,22.9 ,74 
2991,11.9,Petrol,Automatic,19.16 ,158.2 
2992,5.11,Petrol,Manual,19.1 ,82 
2993,4.11,Petrol,Manual,23.01 ,67 
2994,9.0,Petrol,Automatic,14.28 ,138.03 
2995,1.5,Diesel,Manual,19.09 ,69 
2996,17.5,Diesel,Automatic,18.12 ,190 
2997,8.25,Diesel,Manual,23.65 ,88.5 
2998,13.51,Diesel,Automatic,19.5 ,126.24 
2999,5.75,Diesel,Manual,26.21 ,88.5 
3000,1.5,Diesel,Manual,17.8 ,68 
3001,5.79,Diesel,Manual,26.0 ,98.6 
3002,3.5,Petrol,Manual,19.44 ,67 
3003,8.0,Diesel,Manual,13.58 ,72.4 
3004,1.65,Diesel,Manual,14.0 ,112 
3005,6.15,Petrol,Automatic,19.0 ,88.7 
3006,5.21,Petrol,Manual,18.9 ,81.86 
3007,5.35,Diesel,Manual,22.32 ,126.32 
3008,11.5,Diesel,Automatic,15.73 ,174.33 
3009,65.0,Petrol,Manual,25.4 ,37.48 
3010,2.75,Petrol,Manual,16.0 ,90 
3011,4.0,Petrol,Automatic,24.04 ,67 
3012,4.75,Petrol,Manual,18.15 ,82 
3013,4.25,Petrol,Manual,18.5 ,82.9 
3014,7.25,Petrol,Manual,15.4 ,117.3 
3015,3.25,Petrol,Manual,18.9 ,67.1 
3016,7.75,Diesel,Manual,21.7 ,98.96 
3017,3.55,Petrol,Manual,18.5 ,82.85 
3018,2.95,CNG,Manual,33.54 km/kg,67.04 
3019,5.5,Petrol,Manual,18.9 ,82 
3020,6.0,Diesel,Manual,25.8 ,98.6 
